week,FT  Date,Product,Lot #,Date Code,Date Code,Assembly House,Tot Qty,Good Qty,Final Yield(%),Y/V,Y/V%,T,T%,H,H%,A/P/N,A/P/N%,B,B%,C,C%,D,D%,Other,Other%,FT-D qty,FT-D(%),FT-D check,FT-D check%,SLT qty,SLT (%),SLT check,SLT check%,App qty,App (%),APP check,12io_open,12io_open(%),13io_short,13io_short(%),14io_op_shrt,14io_op_shrt(%),15power_shrt,15power_shrt(%),16open_hdc,16open_hdc(%),17iout_other1,17iout_other1(%),18iout_other2,18iout_other2(%),19idd_int_pwdn,19idd_int_pwdn(%),20IDDpwdn,20IDDpwdn(%),21Leakage,21Leakage(%),22IDDA sccb,22IDDA sccb(%),23IDDS sccb,23IDDS sccb(%),24IDDS_INT_XSHUTDOWN,24IDDS_INT_XSHUTDOWN(%),25IOUT_VREF,25IOUT_VREF(%),26LEAKAGE_L,26LEAKAGE_L(%),27IDDA_INT_XSHUTDOWN,27IDDA_INT_XSHUTDOWN(%),28IOUT_OTHER3,28IOUT_OTHER3(%),29SCCB_PID,29SCCB_PID(%),30SCCB_WR,30SCCB_WR(%),31PCLK_FREQ,31PCLK_FREQ(%),32OFFSET_TEST,32OFFSET_TEST()%,33SCAN_Xm,33SCAN_Xm(%),34wake_up,34wake_up(%),35OTP_PRE_CUSTOMER,35OTP_PRE_CUSTOMER(%),36OTP_PRE_OVT,36OTP_PRE_OVT(%),37TEMPER_TEST,37TEMPER_TEST(%),38CHAIN,38CHAIN(%),39VSYNC_FREQ_VOLT,39VSYNC_FREQ_VOLT(%),40IRE_HSYNC,40IRE_HSYNC(%),41IRE_BURST,41IRE_BURST(%),42IRE_SATURATION,42IRE_SATURATION(%),43NTSC_OTHER1,43NTSC_OTHER1(%),44NTSC_OTHER2,44NTSC_OTHER2(%),45IOUT_OTHER4,45IOUT_OTHER4(%),46IOUT_OTHER5,46IOUT_OTHER5(%),47CHAIN_MAX,47CHAIN_MAX(%),48SCAN_xM_MAX,48SCAN_xM_MAX(%),49VOUT_VREFH,49VOUT_VREFH(%),50VOUT_VREFN,50VOUT_VREFN(%),51VOUT_DVDD,51VOUT_DVDD(%),52VOUT_OTHER1,52VOUT_OTHER1(%),53VOUT_OTHER2,53VOUT_OTHER2(%),54VOUT_DVDD_STRS,54VOUT_DVDD_STRS(%),55VOUT_VREFH_STRS,55VOUT_VREFH_STRS(%),56VOUT_VREFN_STRS,56VOUT_VREFN_STRS(%),57IOUT_VREF_STRS,57IOUT_VREF_STRS(%),58VOUT_OTHER3,58VOUT_OTHER3(%),59VOUT_OTHER4,59VOUT_OTHER4(%),60IDDA_EX_SCCB,60IDDA_EX_SCCB(%),61IDDS_EX_SCCB,61IDDS_EX_SCCB(%),62IDDA_EX_PWDN,62IDDA_EX_PWDN(%),63IDDS_EX_PWDN,63IDDS_EX_PWDN(%),64IDDA_EX_XSHUTDOWN,64IDDA_EX_XSHUTDOWN(%),65IDDS_EX_XSHUTDOWN,65IDDS_EX_XSHUTDOWN(%),66IDDA_INT_SCCB_STRS,66IDDA_INT_SCCB_STRS(%),67IDDS_INT_SCCB_STRS,67IDDS_INT_SCCB_STRS(%),68IDDA_INT_PWDN_STRS,68IDDA_INT_PWDN_STRS(%),69IDDS_INT_PWDN_STRS,69IDDS_INT_PWDN_(%),70IDDA_INT_XSHUTDOWN_STRS,70IDDA_INT_XSHUTDOWN_STRS(%),71IDDS_INT_XSHUTDOWN_STRS,71IDDS_INT_XSHUTDOWN_STRS(%),72IDDA_EX_SCCB_STRS,72IDDA_EX_SCCB_STRS(%),73IDDS_EX_SCCB_STRS,73IDDS_EX_SCCB_STRS(%),74IDDA_EX_PWDN_STRS,74IDDA_EX_PWDN_STRS(%),75IDDS_EX_PWDN_STRS,75IDDS_EX_PWDN_STRS(%),76IDDA_EX_XSHUTDOWN_STRS,76IDDA_EX_XSHUTDOWN_STRS(%),77IDDS_EX_XSHUTDOWN_STRS,77IDDS_EX_XSHUTDOWN_STRS(%),78VOUT_OTHER5,78VOUT_OTHER5(%),79VOUT_OTHER6,79VOUT_OTHER6(%),80MBIST_DONE,80MBIST_DONE(%),81MBIST_RESULT1,81MBIST_RESULT1(%),82MBIST_RESULT2,82MBIST_RESULT2(%),83MBIST_RESULT3,83MBIST_RESULT3(%),84ASRAM_ROM1,84ASRAM_ROM1(%),85ASRAM_ROM2,85ASRAM_ROM2(%),86ASRAM_ROM3,86ASRAM_ROM3(%),87ASRAM_ROM4,87ASRAM_ROM4(%),88MBIST_DONE_MAX,88MBIST_DONE_MAX(%),89MBIST_RESULT1_MAX,89MBIST_RESULT1_MAX(%),90MBIST_RESULT2_MAX,90MBIST_RESULT2_MAX(%),91MBIST_RESULT3_MAX,91MBIST_RESULT3_MAX(%),92ASRAM_ROM1_MAX,92ASRAM_ROM1_MAX(%),93ASRAM_ROM2_MAX,93ASRAM_ROM2_MAX(%),94ASRAM_ROM3_MAX,94ASRAM_ROM3_MAX(%),95ASRAM_ROM4_MAX,95ASRAM_ROM4_MAX(%),96OTHERS1,96OTHERS1(%),97OTHERS2,97OTHERS2(%),98OTHERS3,98OTHERS3(5),99OTHERS4,99OTHERS4(%),0Pass Device,0Pass Device(%),1Pass Device,1Pass Device(%),2BIN 2 Device,2BIN 2 Device(%),3BIN 3 Device,3BIN 3 Device(%),4BIN 4 Device,4BIN 4 Device(%),5NO Function,5NO Function(%),6Reset Power,6Reset Power(%),101SpecialPASS1,101SpecialPASS1(%),102SpecialPASS2,102SpecialPASS2(%),103SpecialPASS3,103SpecialPASS3(%),201SpecialFail1,201SpecialFail1(%),202SpecialFail2,202SpecialFail2(%),203SpecialFail3,203SpecialFail3(%),204IDDQ ,204IDDQ(%) ,205SPI ,205SPI(%) ,206MIRROR,206MIRROR(%),207FLIP,207FLIP(%),208MTF,208MTF(%),209Reserve1,209Reserve1(%),214RANDOM_NOISE,214RANDOM_NOISE(%),215LINE_NOISE,215LINE_NOISE(%),216PARTIALLINE,216PARTIALLINE(%),217DOTLINE,217DOTLINE(%),218SNR,218SNR(%),219FPN ,219FPN (%),224COLOR_REPEAT_ABILITY,224COLOR_REPEAT_ABILITY(%),225COLOR_FIDELITY,225COLOR_FIDELITY(%),226FWC,226FWC(%),227DARK_CURRENT,227DARK_CURRENT(%),228PRNU,228PRNU(%),229DINU,229DINU(%),234Reserve2,234Reserve2(%),235LINE_SCRATCH,235LINE_SCRATCH(%),236Reserve3,236Reserve3(%),237BLEMISH_FOR_Small_Low,237BLEMISH_FOR_Small_Low(%),238BLEMISH_FOR_RGB24,238BLEMISH_FOR_RGB24(%),239BLEMISH_FOR_RAW,239BLEMISH_FOR_RAW(%),244BLEMISH_FOR_YUV_MJPG,244BLEMISH_FOR_YUV_MJPG(%),245BLEMISH_FOR_ANALOG,245BLEMISH_FOR_ANALOG(%),246Reserve4,246Reserve4(%),247LOST_BIT,247LOST_BIT(%),248SHADING_FOR_SMALL_LOW,248SHADING_FOR_SMALL_LOW(%),249SHADING_FOR_RGB24,249SHADING_FOR_RGB24(%),254SHADING_FOR_RAW,254SHADING_FOR_RAW(%),255SHADING_FOR_YUV_MJPG,255SHADING_FOR_YUV_MJPG(%),256SHADING_FOR_ANALOG,256SHADING_FOR_ANALOG(%),257Reserve5,257Reserve5(%),258COLOR_RATIO_WHOLE_IMAGE_FOR_SMALL_LOW,258COLOR_RATIO_WHOLE_IMAGE_FOR_SMALL_LOW(%),259COLOR_RATIO_FOR_WHOLE_IMAGE_FOR_RGB24,259COLOR_RATIO_FOR_WHOLE_IMAGE_FOR_RGB24(%),264COLOR_RATIO_FOR_WHOLE_IMAGE_FOR_RAW,264COLOR_RATIO_FOR_WHOLE_IMAGE_FOR_RAW(%),265COLOR_RATIO_FOR_WHOLE_IMAGE_FOR_YUV_MJPG,265COLOR_RATIO_FOR_WHOLE_IMAGE_FOR_YUV_MJPG(%),266COLOR_RATIO_FOR_WHOLE_IMAGE_FOR_ANALOG,266COLOR_RATIO_FOR_WHOLE_IMAGE_FOR_ANALOG(5),267Reserve6,267Reserve6(%),268COLOR_RATIO_BLOCK_FOR_SMALL_LOW,268COLOR_RATIO_BLOCK_FOR_SMALL_LOW(%),269COLOR_RATIO_FOR_BLOCK_FOR_RGB24,269COLOR_RATIO_FOR_BLOCK_FOR_RGB24(%),274,274COLOR_RATIO_FOR_BLOCK_FOR_RAW%,275,275COLOR_RATIO_FOR_BLOCK_FOR_YUV_MJPG%,276COLOR_RATIO_FOR_BLOCK_FOR_ANALOG,276COLOR_RATIO_FOR_BLOCK_FOR_ANALOG(%),277CSU25,277CSU25(%),278CU,278CU(%),279COLOR_UNIFORMITY,279COLOR_UNIFORMITY(%),284,284%,285,285%,286BRIGHT_SLIGHT_OR_BLACK_PIXEL_FOR_RAW,286BRIGHT_SLIGHT_OR_BLACK_PIXEL_FOR_RAW(%),287BRIGHT_SLIGHT_OR_BLACK_PIXEL_FOR_YUV_ANALOG,287BRIGHT_SLIGHT_OR_BLACK_PIXEL_FOR_YUV_ANALOG(%),288BRIGHT_SLIGHT_OR_BLACK_PIXEL_FOR_ANALOG,288BRIGHT_SLIGHT_OR_BLACK_PIXEL_FOR_ANALOG(%),289BRIGHT_DEAD_OR_WHITE_PIXEL_FOR_RGB24,289BRIGHT_DEAD_OR_WHITE_PIXEL_FOR_RGB24(%),291SpecialFail10,291SpecialFail10(%),292SpecialFail11,292SpecialFail11(%),293SpecialFail12,293SpecialFail12(%),301SpecialFail4,301SpecialFail4(%),302SpecialFail5,302SpecialFail5(%),303SpecialFail6,303SpecialFail6(%),304BRIGHT_DEAD_OR_WHITE_PIXEL_FOR_RAW,304BRIGHT_DEAD_OR_WHITE_PIXEL_FOR_RAW(%),305BRIGHT_DEAD_OR_WHITE_PIXEL_FOR_YUV_MJPG,305BRIGHT_DEAD_OR_WHITE_PIXEL_FOR_YUV_MJPG(%),306BRIGHT_DEAD_OR_WHITE_PIXEL_FOR_ANALOG,306BRIGHT_DEAD_OR_WHITE_PIXEL_FOR_ANALOG(%),307DARK_DEFECT_DPCOFF_PIXEL,307DARK_DEFECT_DPCOFF_PIXEL(%),308DARK_DEFECT_SLIGHT_PIXEL_FOR_RGB24,308DARK_DEFECT_SLIGHT_PIXEL_FOR_RGB24(%),309DARK_DEFECT_SLIGHT_PIXEL_FOR_RAW,309DARK_DEFECT_SLIGHT_PIXEL_FOR_RAW(%),314DARK_DEFECT_SLIGHT_PIXEL_FOR_YUV_MJPG,314DARK_DEFECT_SLIGHT_PIXEL_FOR_YUV_MJPG(%),315DARK_DEFECT_SLIGHT_PIXEL_FOR_ANALOG,315DARK_DEFECT_SLIGHT_PIXEL_FOR_ANALOG(%),316DARK_DEFECT_DEAD_PIXEL_FOR_RGB24,316DARK_DEFECT_DEAD_PIXEL_FOR_RGB24(%),317DARK_DEFECT_DEAD_PIXEL_FOR_RAW,317DARK_DEFECT_DEAD_PIXEL_FOR_RAW(%),318DARK_DEFECT_DEAD_PIXEL_FOR_YUV_MJPG,318DARK_DEFECT_DEAD_PIXEL_FOR_YUV_MJPG(%),319DARK_DEFECT_DEAD_PIXEL_FOR_ANALOG,319DARK_DEFECT_DEAD_PIXEL_FOR_ANALOG(%),324Reserve7,324Reserve7(%),325BRIGHT_CLUSTER_FOR_SMALL_LOW,325BRIGHT_CLUSTER_FOR_SMALL_LOW(%),326BRIGHT_SLIGHT_OR_BLACK_CLUSTER_FOR_RGB24,326BRIGHT_SLIGHT_OR_BLACK_CLUSTER_FOR_RGB24(%),327BRIGHT_SLIGHT_OR_BLACK_CLUSTER_FOR_RAW,327BRIGHT_SLIGHT_OR_BLACK_CLUSTER_FOR_RAW(5),328BRIGHT_SLIGHT_OR_BLACK_CLUSTER_FOR_YUV_MJPG,328BRIGHT_SLIGHT_OR_BLACK_CLUSTER_FOR_YUV_MJPG(%),329BRIGHT_SLIGHT_OR_BLACK_CLUSTER_FOR_ANALOG,329BRIGHT_SLIGHT_OR_BLACK_CLUSTER_FOR_ANALOG(%),334BRIGHT_DEAD_OR_WHITE_CLUSTER_FOR_RGB24,334BRIGHT_DEAD_OR_WHITE_CLUSTER_FOR_RGB24(%),335BRIGHT_DEAD_OR_WHITE_CLUSTER_FOR_RAW,335BRIGHT_DEAD_OR_WHITE_CLUSTER_FOR_RAW(%),336BRIGHT_DEAD_OR_WHITE_CLUSTER_FOR_YUV_MJPG,336BRIGHT_DEAD_OR_WHITE_CLUSTER_FOR_YUV_MJPG(%),337BRIGHT_DEAD_OR_WHITE_CLUSTER_FOR_ANALOG,337BRIGHT_DEAD_OR_WHITE_CLUSTER_FOR_ANALOG(%),338DARK_DEFECT_DPCOFF_CLUSTER,338DARK_DEFECT_DPCOFF_CLUSTER(%),339DARK_SLIGHT_CLUSTER_FOR_RGB24,339DARK_SLIGHT_CLUSTER_FOR_RGB24(%),344DARK_SLIGHT_CLUSTER_FOR_RAW,344DARK_SLIGHT_CLUSTER_FOR_RAW(%),345DARK_SLIGHT_CLUSTER_FOR_YUV_MJPG,345DARK_SLIGHT_CLUSTER_FOR_YUV_MJPG(%),346DARK_SLIGHT_CLUSTER_FOR_ANALOG,346DARK_SLIGHT_CLUSTER_FOR_ANALOG(%),347DARK_DEAD_CLUSTER_FOR_RGB24,347DARK_DEAD_CLUSTER_FOR_RGB24(%),348DARK_DEAD_CLUSTER_FOR_RAW,348DARK_DEAD_CLUSTER_FOR_RAW(%),349DARK_DEAD_CLUSTER_FOR_YUV_MJPG,349DARK_DEAD_CLUSTER_FOR_YUV_MJPG(%),354DARK_DEAD_CLUSTER_FOR_ANALOG,354DARK_DEAD_CLUSTER_FOR_ANALOG(%),355Reserve8,355Reserve8(%),356BRIGHT_DEADLINE_FOR_SMALL_LOW,356BRIGHT_DEADLINE_FOR_SMALL_LOW(%),357BRIGHT_COL_DEADLINE_FOR_RGB24,357BRIGHT_COL_DEADLINE_FOR_RGB24(%),358BRIGHT_COL_DEADLINE_FOR_RAW,358BRIGHT_COL_DEADLINE_FOR_RAW(%),359BRIGHT_COL_DEADLINE_FOR_YUV_MJPG,359BRIGHT_COL_DEADLINE_FOR_YUV_MJPG(%),364BRIGHT_COL_DEADLINE_FOR_ANALOG,364BRIGHT_COL_DEADLINE_FOR_ANALOG(%),365BRIGHT_ROW_DEADLINE_FOR_RGB24,365BRIGHT_ROW_DEADLINE_FOR_RGB24(%),374BRIGHT_ROW_DEADLINE_FOR_RAW,374BRIGHT_ROW_DEADLINE_FOR_RAW(%),375BRIGHT_ROW_DEADLINE_FOR_YUV_MJPG,375BRIGHT_ROW_DEADLINE_FOR_YUV_MJPG(%),376BRIGHT_ROW_DEADLINE_FOR_ANALOG,376BRIGHT_ROW_DEADLINE_FOR_ANALOG(%),377DARK_DEFECT_DPCOFF_DEADLINE,377DARK_DEFECT_DPCOFF_DEADLINE(%),378DARK_COL_DEADLINE_FOR_RGB24,378DARK_COL_DEADLINE_FOR_RGB24(%),379DARK_COL_DEADLINE_FOR_RAW,379DARK_COL_DEADLINE_FOR_RAW(%),384DARK_COL_DEADLINE_FOR_YUV_MJPG,384DARK_COL_DEADLINE_FOR_YUV_MJPG(%),385DARK_COL_DEADLINE_FOR_ANALOG,385DARK_COL_DEADLINE_FOR_ANALOG(%),386DARK_ROW_DEADLINE_FOR_RGB24,386DARK_ROW_DEADLINE_FOR_RGB24(%),387DARK_ROW_DEADLINE_FOR_RAW,387DARK_ROW_DEADLINE_FOR_RAW(%),388DARK_ROW_DEADLINE_FOR_YUV_MJPG,388DARK_ROW_DEADLINE_FOR_YUV_MJPG(5),389DARK_ROW_DEADLINE_FOR_ANALOG,389DARK_ROW_DEADLINE_FOR_ANALOG(%),390ABNORMAL_IMAGE_FOR_SMALL_LOW,390ABNORMAL_IMAGE_FOR_SMALL_LOW(%),391SpecialFail13,391SpecialFail13(%),392SpecialFail14,392SpecialFail14(%),393SpecialFail15,393SpecialFail15(%),401SpecialFail7,401SpecialFail7(%),402SpecialFail8,402SpecialFail8(%),403SpecialFail9,403SpecialFail9(%),404BRIGHT_ABNORMAL_IMAGE_FOR_RGB24,404BRIGHT_ABNORMAL_IMAGE_FOR_RGB24(%),405BRIGHT_ABNORMAL_IMAGE_FOR_RAW,405BRIGHT_ABNORMAL_IMAGE_FOR_RAW(%),406BRIGHT_ABNORMAL_IMAGE_FOR_YUV_MJPG,406BRIGHT_ABNORMAL_IMAGE_FOR_YUV_MJPG(%),407BRIGHT_ABNORMAL_IMAGE_FOR_ANALOG,407BRIGHT_ABNORMAL_IMAGE_FOR_ANALOG(%),408DARK_ABNORMAL_IMAGE_DPCOFF,408DARK_ABNORMAL_IMAGE_DPCOFF(%),409DARK_ABNORMAL_IMAGE_FOR_RGB24,409DARK_ABNORMAL_IMAGE_FOR_RGB24(%),410DARK_ABNORMAL_IMAGE_FOR_RAW,410DARK_ABNORMAL_IMAGE_FOR_RAW(%),411DARK_ABNORMAL_IMAGE_FOR_YUV_MJPG,411DARK_ABNORMAL_IMAGE_FOR_YUV_MJPG(%),412DARK_ABNORMAL_IMAGE_FOR_ANALOG,412DARK_ABNORMAL_IMAGE_FOR_ANALOG(%),413COLOR_BAR_DVP,413COLOR_BAR_DVP(%),414COLOR_BAR_MIPI_ANALOG,414COLOR_BAR_MIPI_ANALOG(%),415OTPCodeError,415OTPCodeError(%),416FOR_SensorTemperatureCheckFail,416FOR_SensorTemperatureCheckFail(%),417GrabImage fail,417GrabImage fail(%),418VoltageFai,418VoltageFai(%),419InitialCard fail or SetVideoMode fail ,419InitialCard fail or SetVideoMode fail(%) ,424FileError or ScriptError,424FileError or ScriptError(%),491SpecialFail16,491SpecialFail16(%),492SpecialFail17,492SpecialFail17(%),493SpecialFail18,493SpecialFail18(%),499SLT2_Error,499SLT2_Error(%),520Reserve9,520Reserve9(%)
W1932,8/2/2019,OV10640-N79Y-RD-B8HDZ1-HL,Q05S65.1-W3,X21926,1926,X2,5882,5211 ,88.59%,5211,88.59%,0,0.00%,0,0.00%,0,0.0%,112,1.9%,14,0.2%,545,9.3%,0,0.0%,61,1.0%,61,0.0%,596,10.1%,582,0.2%,14 ,0.2%,0 ,5,0.09%,1,0.0%,0,0.0%,9,0.2%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,6,0.1%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,30,0.5%,0,0.0%,4,0.1%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,4,0.1%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,5225,88.8%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,2,0.0%,0,0.0%,0,0.0%,0,0.0%,99,1.7%,13,0.2%,0,0.0%,0,0.0%,74,1.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,30,0.5%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,17,0.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,199,3.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,7,0.1%,61,1.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,35,0.6%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,10,0.2%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,7,0.1%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,6,0.1%,22,0.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%
W1932,8/2/2019,OV10640-N79Y-RD-B8HDZ1-HL,Q06T27.1-W3,X21925,1925,X2,4624,4111 ,88.91%,4111,88.91%,0,0.00%,0,0.00%,0,0.0%,70,1.5%,20,0.4%,423,9.1%,0,0.0%,56,1.2%,56,0.0%,387,8.4%,381,0.1%,70 ,1.5%,0 ,8,0.17%,0,0.0%,0,0.0%,14,0.3%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,4,0.1%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,16,0.3%,0,0.0%,11,0.2%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,2,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,4181,90.4%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,7,0.2%,0,0.0%,0,0.0%,0,0.0%,64,1.4%,6,0.1%,0,0.0%,0,0.0%,26,0.6%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,12,0.3%,2,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,92,2.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,45,1.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,10,0.2%,22,0.5%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,46,1.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,4,0.1%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,2,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,3,0.1%,30,0.6%,6,0.1%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,1,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%,0,0.0%
